Event,Px,Py,Pz,Tot-OpAbs,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons,NOfScintPhotons
462,-0.00193835,-0.000260433,-0.999998,2275.83,1995.19,0,280.632,0.0,0.0,0.0,0.0,76.9283,0.0,2852,23205
463,-0.000832079,-0.00104726,-0.999999,2443.31,2147.69,0,295.621,0.0,0.0,0.0,0.0,82.8671,0.0,3027,24871
464,-6.24932e-05,0.000471845,-1.0,2194.17,1812.03,0,382.141,0.0,0.0,0.0,0.0,74.6595,0.0,2687,22406
465,-2.23512e-05,-0.00021584,-1.0,2374.91,2090.55,0,284.362,0.0,0.0,0.0,0.0,79.4079,0.0,3290,24192
466,-0.000118697,-0.000621863,-1.0,2141.18,1900.28,0,240.907,0.0,0.0,0.0,0.0,72.7811,0.0,2627,21850
467,0.0,0.0,-1.0,2376.88,2121.4,0,255.486,0.0,0.0,0.0,0.0,79.8985,0.0,3069,24201
468,0.00120721,0.00186456,-0.999998,2062.46,1771.5,0,290.958,0.0,0.0,0.0,0.0,69.9052,0.0,2564,21060
469,0.000330394,0.000561343,-1.0,2515.23,2241.96,0,273.267,0.0,0.0,0.0,0.0,84.9882,0.0,3117,25597
470,-0.00108159,-0.000975859,-0.999999,2399.7,2099.91,0,299.796,0.0,0.0,0.0,0.0,81.1156,0.0,3130,24435
471,0.000473064,0.000379083,-1.0,2660.23,2204.54,0,291.559,0.0,149.014,15.1115,0.0,90.3691,0.0,3283,27141
472,0.000708196,-0.000228476,-1.0,2272.95,2007.75,0,265.199,0.0,0.0,0.0,0.0,77.023,0.0,2863,23189
473,-0.000148953,0.000202316,-1.0,1919.86,1653.65,0,266.214,0.0,0.0,0.0,0.0,65.5754,0.0,2358,19626
474,0.000944781,-0.000303546,-1.0,2522.54,1695.04,0,303.136,0.0,149.015,375.356,0.0,83.9932,0.0,3492,25693
475,0.00112665,-0.00254768,-0.999996,2018.66,1748.43,0,270.226,0.0,0.0,0.0,0.0,68.8355,0.0,2446,20636
476,0.000324297,-0.00148147,-0.999999,2178.04,1779.41,0,398.63,0.0,0.0,0.0,0.0,74.5237,0.0,2720,22261
477,0.000316665,0.000621993,-1.0,2320.49,2064.35,0,256.141,0.0,0.0,0.0,0.0,78.2337,0.0,2977,23660
478,0.000316582,-0.000412435,-1.0,2205.45,1936.88,0,268.566,0.0,0.0,0.0,0.0,74.885,0.0,2727,22488
479,0.000288208,0.000439407,-1.0,2872.2,1955.8,0,492.646,0.0,149.015,274.738,0.0,96.8731,0.0,3627,29263
480,-0.000150829,-0.000335495,-1.0,2246.4,1807.87,0,438.529,0.0,0.0,0.0,0.0,73.642,0.0,3401,22924
481,-6.22151e-06,-0.000331137,-1.0,2663.54,2360.29,0,303.247,0.0,0.0,0.0,0.0,89.3932,0.0,3507,27082
482,0.000315707,-0.000170326,-1.0,2409.73,2148.86,0,260.876,0.0,0.0,0.0,0.0,80.4505,0.0,3328,24477
483,0.00058279,0.000116752,-1.0,2352.85,1710.06,0,642.794,0.0,0.0,0.0,0.0,79.8434,0.0,2966,24011
484,-0.000414687,-0.000576089,-1.0,1972.58,1681.93,0,290.648,0.0,0.0,0.0,0.0,66.9031,0.0,2495,20208
485,-0.0010886,0.00028793,-0.999999,1987.7,1732.44,0,255.264,0.0,0.0,0.0,0.0,67.5744,0.0,2465,20305
486,-0.000631726,0.000358692,-1.0,2444.86,2080.93,0,363.931,0.0,0.0,0.0,0.0,83.0074,0.0,3043,24899
487,1.78458e-05,0.000744087,-1.0,2065.79,1808.85,0,256.946,0.0,0.0,0.0,0.0,69.6258,0.0,2792,21120
488,-0.00017325,-0.00014643,-1.0,2243.68,1932.95,0,310.72,0.0,0.0,0.0,0.0,76.2308,0.0,2786,22882
489,0.000757785,-0.000134805,-1.0,2760.14,2403.89,0,7.6252,0.0,142.622,206.002,0.0,93.2683,0.0,3405,28075
490,-9.93641e-05,-0.000208315,-1.0,2255.1,2015.31,0,239.784,0.0,0.0,0.0,0.0,76.658,0.0,2900,23021
491,-0.000147004,-0.00101097,-0.999999,2694.59,2390.07,0,304.525,0.0,0.0,0.0,0.0,90.9591,0.0,3418,27398
492,0.000130339,-1.96204e-05,-1.0,2278.79,1718.57,0,560.226,0.0,0.0,0.0,0.0,77.0018,0.0,2890,23235
493,-0.00102257,-0.000672523,-0.999999,2189.77,1959.39,0,230.379,0.0,0.0,0.0,0.0,74.1776,0.0,2736,22332
494,-0.00116295,0.00048626,-0.999999,2108.46,1772.98,0,335.482,0.0,0.0,0.0,0.0,72.0142,0.0,2633,21561
495,-0.00101403,0.000959265,-0.999999,2159.92,1874.86,0,285.056,0.0,0.0,0.0,0.0,73.0181,0.0,2800,22017
