Event,Px,Py,Pz,Tot-OpAbs,Cerenkov,compt,CoupledTransportation,eBrem,eIon,msc,muIoni,OpAbsorption,phot,NOfOptPhotons,NOfScintPhotons
6300,-0.00078,-0.000178732,-1.0,1869.6,1628.7,0,240.904,0.0,0.0,0.0,0.0,62.944,0.0,2487,19144
6301,-0.000229931,-0.000259105,-1.0,2662.22,2362.29,0,299.924,0.0,0.0,0.0,0.0,88.9205,0.0,3532,27018
6302,0.000226494,0.000525279,-1.0,2907.41,2254.47,0,402.667,0.0,0.0,12.6506,237.613,98.5927,0.0,3585,29617
6303,0.000430366,-0.000378693,-1.0,2668.63,1695.07,0,287.785,0.0,148.98,536.802,0.0,91.0833,0.0,3291,27222
6304,3.60672e-05,-0.000216577,-1.0,2708.98,1861.67,0,283.274,0.0,149.015,415.012,0.0,91.0996,0.0,3535,27610
6305,0.000231681,-0.000430952,-1.0,1989.92,1688.65,0,301.277,0.0,0.0,0.0,0.0,67.0974,0.0,2569,20355
6306,0.000341344,0.000334188,-1.0,2768.99,1582.32,0,637.778,0.0,148.908,399.985,0.0,93.8498,0.0,3415,28183
6307,0.000402386,-0.00108455,-0.999999,2002.76,1713.04,0,289.717,0.0,0.0,0.0,0.0,68.3203,0.0,2442,20436
6308,-0.000361397,-0.000323721,-1.0,2701.86,2400.79,0,301.075,0.0,0.0,0.0,0.0,91.5571,0.0,3326,27465
6309,-0.000483587,0.000200879,-1.0,2947.67,2085.55,0,120.931,0.0,250.456,490.73,0.0,100.013,0.0,3787,30201
6310,0.000505377,0.000195548,-1.0,2143.52,1898.71,0,244.818,0.0,0.0,0.0,0.0,72.2928,0.0,2705,21870
6311,5.8007e-05,0.000149234,-1.0,2510.86,2024.06,0,204.646,0.0,149.003,133.149,0.0,86.0519,0.0,3040,25655
6312,-0.000498519,-0.00127328,-0.999999,2914.03,2048.25,0,383.869,0.0,139.311,342.596,0.0,99.3025,0.0,3513,29753
6313,4.4482e-06,-6.16815e-06,-1.0,2079.03,1783.26,0,295.772,0.0,0.0,0.0,0.0,70.7712,0.0,2570,21192
6314,-0.000919028,0.000165333,-1.0,2203.89,1816.27,0,387.622,0.0,0.0,0.0,0.0,75.0285,0.0,2715,22482
6315,-0.000451195,-0.00130404,-0.999999,2168.89,1845.07,0,323.821,0.0,0.0,0.0,0.0,73.8578,0.0,2560,22072
6316,-0.00110375,-9.04394e-05,-0.999999,2264.73,2040.24,0,224.49,0.0,0.0,0.0,0.0,77.0561,0.0,2718,23071
6317,0.000134665,-3.50661e-05,-1.0,2281.06,1905.27,0,375.783,0.0,0.0,0.0,0.0,76.1447,0.0,2986,23235
6318,-0.000483036,-5.30946e-05,-1.0,2302.03,2037.04,0,264.99,0.0,0.0,0.0,0.0,77.8827,0.0,2900,23435
6319,-0.000438927,-0.000301501,-1.0,1950.26,1693.06,0,257.208,0.0,0.0,0.0,0.0,65.7534,0.0,2551,19932
6320,0.000296754,0.000124106,-1.0,2136.61,1885.33,0,251.285,0.0,0.0,0.0,0.0,73.0421,0.0,2576,21839
6321,-0.00144903,0.000203916,-0.999999,1946.28,1676.53,0,269.75,0.0,0.0,0.0,0.0,65.7605,0.0,2550,19925
6322,-4.44271e-05,0.00131694,-0.999999,2065.59,1727.98,0,337.607,0.0,0.0,0.0,0.0,70.301,0.0,2494,21125
6323,0.00386099,0.00114084,-0.999992,2533.75,1895.49,0,638.264,0.0,0.0,0.0,0.0,85.8155,0.0,3093,25794
6324,0.000682259,-0.000545073,-1.0,2501.25,2222.05,0,279.207,0.0,0.0,0.0,0.0,83.4478,0.0,3419,25431
6325,-0.000848599,1.78014e-05,-1.0,1951.37,1623.45,0,327.917,0.0,0.0,0.0,0.0,66.0204,0.0,2497,19963
6326,-0.000891196,-0.000414558,-1.0,2048.9,1777.25,0,271.644,0.0,0.0,0.0,0.0,68.9811,0.0,2685,20938
6327,-0.0015248,0.00133221,-0.999998,2924.44,1994.48,0,383.026,0.0,141.331,405.6,0.0,99.2003,0.0,3641,29751
6328,0.000530647,-0.00102605,-0.999999,2381.69,1914.78,0,466.911,0.0,0.0,0.0,0.0,80.0302,0.0,3078,24253
